timestamp,District_heat_temperature,Domestic_water_network_1_temperature,Radiator_network_1_temperature,Radiator_network_1_primary_valve,Radiator_network_1_secondary_valve,Floor_network_1_temperature,Floor_network_1_primary_valve,Ventilation_network_1_temperature,Ventilation_network_1_primary_valve,Ventilation_network_1_secondary_valve,control_on,control_off,Energy_consumption,Inside_temperature,CO2_concentration,Outside_temperature_average,Outside_humidity,Solar_irradiance,Radiator_network_1_temperature_setpoint
2021-11-01 03:00:00+00:00,81.73311388,57.30835719,30.88896824,45.54999876,0,25.59369178,69.09937378,30.95830432,0,43.15199586,0,30.88630784,40,20.56,,7.4,94,-1.5,30.88630784
2021-11-01 04:00:00+00:00,83.15943064,57.31646612,30.83399614,45.61392329,0,25.80270278,70.92293571,31.08198067,0,44.37344902,0,30.82499949,50,20.655,,7.5,94,-1,30.82499949
2021-11-01 05:00:00+00:00,84.10673726,57.79142381,30.74935082,45.38700181,0,25.91461637,69.53994779,30.96868826,0,44.40494574,0,30.716988,100,20.635,,7.6,94,-0.9,30.716988
2021-11-01 06:00:00+00:00,84.89706593,58.11172592,30.38897017,44.02817844,0,25.7750322,68.35587354,30.85563629,0,42.05101339,0,30.36231026,110,20.75,,7.8,91,1.4,30.36231026
2021-11-01 07:00:00+00:00,85.75064362,58.42955522,29.89597905,39.40543521,0,25.73196684,65.90487524,30.40428153,0,37.05855196,0,29.77930364,100,20.785,,7.8,92,11.2,29.77930364
2021-11-01 08:00:00+00:00,85.65698714,57.97077227,29.43898643,36.14816191,0,25.69166837,63.73228707,29.83898456,0,35.65954486,0,29.30597878,110,20.91,,8.1,92,27,29.30597878
2021-11-01 09:00:00+00:00,85.23201057,58.58272763,29.03899194,30.99649148,0,25.60000842,62.14790935,29.4806821,0,33.25340344,0,28.88632643,100,21.035,,8.4,92,41.1,28.88632643
2021-11-01 10:00:00+00:00,85.08764726,57.07591064,28.59531193,16.29824317,0,25.52365681,57.42164412,29.01133813,0,30.5229348,0,28.28732663,100,21.04,,8.8,92,38.2,28.28732663
2021-11-01 11:00:00+00:00,84.51867157,57.86339362,27.94869286,6.754063758,0,25.33334881,53.76567807,28.49233349,0,28.02568246,0,27.76766667,90,20.965,,9.6,88,127.2,27.76766667
2021-11-01 12:00:00+00:00,84.23701202,58.48909883,27.72267158,7.030334838,0,25.37599256,50.46705574,28.19934007,0,24.84401812,0,27.6760021,90,20.97,,9.8,89,137,27.6760021
2021-11-01 13:00:00+00:00,83.95133023,57.41099844,27.65698609,6.808299196,0,25.22434369,47.99234029,28.00967063,0,27.93094434,0,27.60067324,70,21.02,,10.1,89,98.8,27.60067324
2021-11-01 14:00:00+00:00,83.85435242,58.19159709,27.7520094,9.868806623,0,25.14932779,48.93895103,28.58930136,0,32.88388125,0,27.91365077,70,20.94,,9.9,88,22.9,27.91365077
2021-11-01 15:00:00+00:00,80.63506044,57.87933046,27.87033934,20.09884334,0,25.09899609,54.62999761,28.92566202,0,31.87472608,0,28.06632642,60,20.795,,9.6,90,-2.1,28.06632642
2021-11-01 16:00:00+00:00,82.81461174,57.93527368,28.36029449,31.06774571,0,25.25066271,61.67023221,29.34232173,0,25.01300055,0,28.51431756,60,20.695,,9.4,90,-2.5,28.51431756
2021-11-01 17:00:00+00:00,81.70541826,57.92309527,28.5250185,33.44763654,0,25.29232813,62.42962071,29.27700259,0,22.34838955,0,28.59166697,60,20.72,,9.4,90,-2.5,28.59166697
2021-11-01 18:00:00+00:00,80.16839105,57.87427474,28.77896626,37.31462036,0,25.31600507,63.82091624,29.50200196,0,21.61127788,0,28.91396435,60,20.69,,9.1,89,-2.4,28.91396435
2021-11-01 19:00:00+00:00,79.95965467,57.96741928,29.25064303,40.47765701,0,25.51998415,64.77165719,29.77437882,0,23.2717832,0,29.33132006,60,20.65,,8.6,88,-2.2,29.33132006
2021-11-01 20:00:00+00:00,79.91601785,57.90767849,29.50330417,41.13792856,0,25.74165714,62.49889738,30.10586645,0,23.35836606,0,29.53030992,50,20.66,,8.4,87,-2.2,29.53030992
2021-11-01 21:00:00+00:00,79.94232499,57.9596026,30.0206129,43.32676275,0,25.7743239,61.59035099,30.717335,0,15.8879719,0,30.11061348,60,20.74,,7.8,86,-2.5,30.11061348
2021-11-01 22:00:00+00:00,80.01798786,57.89797913,30.58923805,45.523621,0,25.76733228,61.61298206,30.99824781,0,12.98239277,0,30.66923916,50,20.785,,7.5,86,-3.1,30.66923916
2021-11-01 23:00:00+00:00,80.20832152,57.77050812,31.57608634,49.05059214,0,25.87728015,63.02359536,31.96154455,0,17.36377087,0,31.63937835,50,20.85,,6.4,91,-2.3,31.63937835
2021-11-02 00:00:00+00:00,80.28464385,58.04596219,32.20261863,49.44756051,0,26.07468604,63.80766844,32.28465284,0,18.52770695,0,32.07681608,50,20.99,,6.3,89,-2.5,32.07681608
2021-11-02 01:00:00+00:00,80.36164128,57.98737778,32.63659203,51.21159448,0,26.2019612,63.78137386,32.77895285,0,18.61336304,0,32.61362818,60,21,,5.8,91,-2.4,32.61362818
2021-11-02 02:00:00+00:00,81.57840933,58.00059382,32.77102695,51.03731676,0,26.23009539,62.65352256,32.46277401,0,25.61356768,0,32.79065322,60,20.84,,4.9,93,-1,32.79065322
2021-11-02 03:00:00+00:00,83.49946785,57.95898088,32.92967955,50.72739223,0,25.97562337,70.30977385,32.93019048,0,49.38883345,0,32.79999924,60,20.73,,5.4,92,-1,32.79999924
2021-11-02 04:00:00+00:00,84.42318012,57.07984209,32.91596682,51.10327113,0,26.10197116,73.70323513,33.01864482,0,50.90522891,0,32.89963403,60,20.78,,5.5,92,-1.3,32.89963403
2021-11-02 05:00:00+00:00,85.43981837,57.125336,33.00002224,51.54797574,0,26.30062924,73.39089317,33.05833904,0,51.5693081,0,32.98435119,120,20.77,,5.3,93,-1.2,32.98435119
2021-11-02 06:00:00+00:00,86.06862156,57.45388191,32.74802393,50.95255176,0,26.25768433,71.89859919,33.00312499,0,49.52980271,0,32.75305478,130,20.8,,5.4,93,1.1,32.75305478
2021-11-02 07:00:00+00:00,86.09803635,56.99849826,32.42241206,49.17873917,0,26.20835343,69.14466863,32.46406617,0,45.57227941,0,32.35407753,130,20.88,,5.8,90,10.8,32.35407753
2021-11-02 08:00:00+00:00,86.11028135,58.30282988,32.06343607,47.36596267,0,26.14868655,66.78067185,32.12370631,0,44.28192616,0,32.02639464,140,20.935,,6.2,88,22.1,32.02639464
2021-11-02 09:00:00+00:00,86.00576126,58.17796018,31.70001131,45.94917586,0,26.11796842,64.50875424,31.96538554,0,40.79082443,0,31.65510581,120,21.095,,6.5,87,42,31.65510581
2021-11-02 10:00:00+00:00,85.38585289,57.4687147,31.1538084,43.7858961,0,26.04740982,59.93714966,31.35057527,0,38.84949739,0,31.12112085,120,21.085,,6.7,87,63.3,31.12112085
2021-11-02 11:00:00+00:00,84.33134711,57.68067567,30.59419549,41.66282427,0,25.86536844,58.2044689,30.81600475,0,39.42180067,0,30.52114823,110,21,,6.9,86,166.7,30.52114823
2021-11-02 12:00:00+00:00,82.80769495,58.38158502,30.39552085,42.6936422,0,25.75001141,58.06093477,30.84555382,0,39.5102976,0,30.42718721,110,21.01,,7.2,84,147.5,30.42718721
2021-11-02 13:00:00+00:00,82.57759582,57.79785488,31.29873625,47.25192024,0,25.75129382,60.80069393,31.53781423,0,43.90383466,0,31.38206907,90,21.03,,7.1,85,80.9,31.38206907
2021-11-02 14:00:00+00:00,84.20879003,57.87477435,32.35909069,50.38095372,0,25.94293635,66.51576778,32.45912407,0,47.31447915,0,32.46537122,100,20.86,,6.5,89,14.5,32.46537122
2021-11-02 15:00:00+00:00,82.59042903,57.96340793,33.33910278,53.64800013,0,26.1756403,70.62300096,33.28578195,0,49.45960621,0,33.30486532,100,20.79,,5.8,92,-2,33.30486532
2021-11-02 16:00:00+00:00,82.59104911,58.05385841,33.24488123,52.46354242,0,26.2923055,70.09557793,33.38020425,0,38.33932502,0,33.20386482,110,20.785,,5.7,93,-2.5,33.20386482
2021-11-02 17:00:00+00:00,82.44678032,57.98532191,32.68975513,50.37822742,0,26.21604095,68.7666557,32.71539248,0,33.19370428,0,32.65308771,110,20.81,,6.4,91,-2.1,32.65308771
2021-11-02 18:00:00+00:00,81.99106439,57.86289483,32.45699233,50.31989736,0,26.18333411,68.62243098,32.58721781,0,29.53394297,0,32.5,100,20.875,,6.6,88,-2.2,32.5
2021-11-02 19:00:00+00:00,82.92936826,57.92936362,32.31676103,49.56535461,0,26.26726615,66.30728596,32.57755571,0,27.5854314,0,32.39372931,70,20.85,,6.7,86,-2.1,32.39372931
2021-11-02 20:00:00+00:00,82.13211994,57.92127564,32.18973926,48.20463613,0,26.1910558,61.77906767,32.29230209,0,24.19524861,0,32.11809537,80,20.85,,6.9,85,-2.3,32.11809537
2021-11-02 21:00:00+00:00,81.89492563,58.07610384,31.8487552,47.01604652,0,26.10771145,59.71875403,32.25005789,0,13.76293026,0,31.88539845,80,20.985,,7.1,85,-1.3,31.88539845
2021-11-02 22:00:00+00:00,81.51795396,58.04498798,31.80063183,46.80003631,0,26.07498843,58.56098567,31.9564091,0,9.107248235,0,31.79999924,70,21.05,,7.1,85,-0.9,31.79999924
2021-11-02 23:00:00+00:00,82.31312212,58.11815271,31.86452612,46.76447347,0,26.08120595,56.75772572,31.88156751,0,10.16431611,0,31.79999924,50,21.05,,7,85,-1,31.79999924
2021-11-03 00:00:00+00:00,81.33217595,57.98338927,31.73773378,47.08413361,0,26.0556636,56.09276985,31.88317837,0,11.13005167,0,31.74270222,50,21.065,,6.9,86,-1.4,31.74270222
2021-11-03 01:00:00+00:00,79.98336579,57.95062031,31.55835793,47.69683443,0,26.01795104,55.90001361,31.82501331,0,11.47812995,0,31.61770309,50,21.095,,6.9,86,-1.1,31.61770309
2021-11-03 02:00:00+00:00,81.17609387,58.01738931,31.59995108,47.07820414,0,26.03081022,54.92448002,31.41544884,0,19.22762984,0,31.65062845,50,21.04,,6.9,86,-1.4,31.65062845
2021-11-03 03:00:00+00:00,82.43896183,58.098681,31.91154466,47.50890456,0,25.72563796,62.81537863,31.97869725,0,44.86139252,0,31.82188001,50,20.76,,6.7,87,-1.2,31.82188001
2021-11-03 04:00:00+00:00,83.87793202,58.15406305,32.19224119,47.9083197,0,25.967905,69.41972175,32.20314173,0,47.63447398,0,32.14020989,50,20.855,,6.5,88,-1.1,32.14020989
2021-11-03 05:00:00+00:00,85.0735404,57.88946378,32.4351838,48.99086304,0,26.06665346,69.40834784,32.60070119,0,46.98135171,0,32.41625052,100,20.78,,6.1,88,-1.1,32.41625052
2021-11-03 06:00:00+00:00,85.9255992,58.77075862,32.48337257,48.6989264,0,26.15124754,69.35646353,32.57247918,0,46.44060394,0,32.43437653,130,20.97,,5.9,85,-0.3,32.43437653
2021-11-03 07:00:00+00:00,85.93334814,58.24302178,32.16353758,48.09417465,0,26.22437722,68.0875447,32.4736653,0,43.61925744,0,32.19479711,120,21.03,,6,82,4.2,32.19479711
2021-11-03 08:00:00+00:00,86.02624304,58.0181603,31.79752884,46.75551687,0,26.09939261,66.19837553,31.81355692,0,42.51402192,0,31.77022513,130,21.07,,6.2,81,19,31.77022513
2021-11-03 09:00:00+00:00,85.96355073,58.34206635,31.75000169,46.3537267,0,26.05831947,65.01753992,31.90252439,0,42.03567124,0,31.69062197,120,21.19,,6.1,85,42.5,31.69062197
2021-11-03 10:00:00+00:00,85.34628294,58.34105329,31.54934092,46.45135376,0,26.06604738,63.93674011,31.71354003,0,40.52568856,0,31.57604666,110,21.135,,6.1,88,24.4,31.57604666
2021-11-03 11:00:00+00:00,84.71485155,57.5688326,31.78707222,47.46747078,0,26.0922721,63.28085885,31.91208603,0,42.25649026,0,31.85475946,120,21.125,,6.3,85,14.1,31.85475946
2021-11-03 12:00:00+00:00,84.85183733,57.2032916,32.23453966,48.94419411,0,26.11729818,62.82839451,32.36979624,0,43.36082684,0,32.21351924,110,21.125,,5.9,90,21.1,32.21351924
2021-11-03 13:00:00+00:00,85.17746562,58.17065268,32.67040815,50.09003493,0,26.09104971,63.45893292,32.65244918,0,47.33725996,0,32.71308259,110,21.085,,5.6,93,1.7,32.71308259
2021-11-03 14:00:00+00:00,85.23980797,57.45192317,33.01789699,50.35809079,0,26.05773276,66.21637322,33.00766101,0,49.01422871,0,33.02289657,120,20.96,,5.5,94,-0.7,33.02289657
2021-11-03 15:00:00+00:00,84.59974006,57.87126992,33.09295057,51.661069,0,26.14288168,69.89706704,33.10067656,0,48.82986231,0,33.15938783,110,20.86,,5.4,96,-1.3,33.15938783
2021-11-03 16:00:00+00:00,83.49571567,58.01690437,33.07958833,51.04837094,0,26.18333363,70.05123802,33.15705344,0,39.89192032,0,33.06666627,120,20.835,,5.6,96,-1.4,33.06666627
2021-11-03 17:00:00+00:00,82.49385507,57.83148029,32.84098331,51.205947,0,26.16604113,70.11603834,32.96793434,0,36.67519788,0,32.86044392,110,20.845,,5.9,96,-1.1,32.86044392
2021-11-03 18:00:00+00:00,82.40064399,58.39350988,32.65839316,51.19041426,0,26.1673083,70.04999814,32.74757158,0,32.4447592,0,32.72605556,90,20.88,,6.1,97,-1.1,32.72605556
2021-11-03 19:00:00+00:00,82.12438918,57.99821069,32.59168053,50.78799483,0,26.33391384,67.10082474,32.65060831,0,30.7536037,0,32.62544719,90,20.895,,6.2,97,-0.7,32.62544719
2021-11-03 20:00:00+00:00,81.84878453,58.02057027,32.41547892,49.24489414,0,26.20773933,62.17827329,32.58334866,0,27.1851481,0,32.33484064,70,20.86,,6.4,97,-1.4,32.33484064
2021-11-03 21:00:00+00:00,81.78211907,58.00557963,32.15587053,48.58114018,0,26.19042088,59.72708692,32.51421826,0,15.64110409,0,32.20000076,70,20.965,,6.5,97,-1.1,32.20000076
2021-11-03 22:00:00+00:00,81.26241604,57.85040785,32.07440942,48.46769618,0,26.16666838,58.47968902,32.24105909,0,12.82801691,0,32.12711899,70,21.01,,6.6,98,-1.3,32.12711899
2021-11-03 23:00:00+00:00,81.13871401,57.80839904,31.87604478,47.77343871,0,26.12501695,57.80946689,31.99190782,0,11.94310682,0,31.88989478,50,21.05,,6.7,97,-1.8,31.88989478
2021-11-04 00:00:00+00:00,81.110164,58.15474573,31.80772793,47.30468409,0,26.133956,57.51303334,31.873153,0,11.95147792,0,31.83236765,60,21.05,,6.7,97,-1.1,31.83236765
2021-11-04 01:00:00+00:00,81.17967392,58.08104718,31.6404736,46.50289049,0,26.14938103,55.62713545,31.79755126,0,11.79509242,0,31.65387657,50,21.05,,6.8,97,-1.1,31.65387657
2021-11-04 02:00:00+00:00,80.85244776,58.28310639,31.40772912,46.42616186,0,26.01547619,54.7363986,31.19118746,0,18.57000635,0,31.45045926,50,20.995,,6.8,97,-1.3,31.45045926
2021-11-04 03:00:00+00:00,82.0299127,58.07531476,31.13985651,45.35280016,0,25.6154603,59.78039167,31.14807959,0,43.93332263,0,31.14485773,40,20.855,,6.8,98,-1.6,31.14485773
2021-11-04 04:00:00+00:00,83.77328692,59.49634366,30.84757532,43.86125226,0,25.6845375,64.24110238,31.03694363,0,44.0087594,0,30.82819375,60,20.885,,6.9,98,-1.5,30.82819375
2021-11-04 05:00:00+00:00,84.78755717,57.27290734,30.74283683,43.44595371,0,25.85831701,64.30895307,31.02845882,0,43.75419314,0,30.67286758,90,20.82,,7.1,98,-1.3,30.67286758
2021-11-04 06:00:00+00:00,85.4274022,58.73134233,30.92441621,43.73861911,0,25.89288373,64.26243487,31.17036735,0,42.17298314,0,30.88273274,110,20.81,,7.2,98,-0.1,30.88273274
2021-11-04 07:00:00+00:00,85.60651759,58.22706415,30.71428497,42.29392572,0,25.932134,62.07364218,31.12971928,0,37.87187465,0,30.66260163,100,20.83,,7.1,96,16.5,30.66260163
2021-11-04 08:00:00+00:00,85.51011382,57.72514545,30.2488182,39.73331185,0,25.81666644,59.72559439,30.63271643,0,36.30099562,0,30.28546871,110,20.99,,7.3,95,17.5,30.28546871
2021-11-04 09:00:00+00:00,85.55713705,57.61699497,30.14105261,39.24818947,0,25.81666715,58.82916248,30.52259087,0,32.24660068,0,30.11773563,100,21.16,,7.5,95,56.3,30.11773563
2021-11-04 10:00:00+00:00,85.58154683,58.07230667,30.14877492,38.68078048,0,25.79998218,57.97961544,30.33273722,0,32.65881237,0,30.03487746,100,21.15,,7.6,97,35,30.03487746
2021-11-04 11:00:00+00:00,85.15834911,58.15687197,29.6637038,34.19234972,0,25.79108714,54.19829255,30.04112074,0,31.58565703,0,29.57094919,90,21.085,,8.2,93,28.2,29.57094919
2021-11-04 12:00:00+00:00,84.87141242,57.60353821,29.34880956,31.80643573,0,25.61772154,52.17499924,29.81482799,0,31.03066372,0,29.31666537,100,21.045,,8.3,91,21.1,29.31666537
2021-11-04 13:00:00+00:00,84.23628665,58.40502867,29.5285993,37.31526238,0,25.56549637,52.45135233,30.07676644,0,35.07318877,0,29.7113044,80,20.925,,8,92,6.2,29.7113044
2021-11-04 14:00:00+00:00,83.41077509,57.76768329,29.97739007,41.40282068,0,25.50057651,58.99151251,30.47920141,0,39.6646898,0,30.05572391,80,20.88,,7.6,96,-0.3,30.05572391
2021-11-04 15:00:00+00:00,84.0142456,57.88884834,30.24220606,41.67032771,0,25.60892721,62.61169847,30.6077235,0,37.21735566,0,30.22664841,80,20.88,,7.7,95,-1.6,30.22664841
2021-11-04 16:00:00+00:00,83.21195034,58.06992625,30.62145104,43.76943922,0,25.65060953,63.95889215,31.06724507,0,34.89110986,0,30.69247498,80,20.75,,7.5,95,-0.9,30.69247498
2021-11-04 17:00:00+00:00,82.60475568,57.94304793,31.41243327,47.54336467,0,25.7684552,67.88666883,31.53211056,0,35.50781777,0,31.44246953,80,20.685,,7.1,94,-1,31.44246953
2021-11-04 18:00:00+00:00,81.51738646,57.87368378,32.12200745,49.97001942,0,25.89937363,69.95228187,32.31958258,0,34.95934979,0,32.14138387,80,20.63,,6.5,94,-0.8,32.14138387
2021-11-04 19:00:00+00:00,80.908923,58.61438696,32.8457139,52.04283928,0,26.19400455,70.66674632,32.70780885,0,36.39869672,0,32.93863093,80,20.6,,6,94,-1.4,32.93863093
2021-11-04 20:00:00+00:00,81.0327459,58.23331421,33.43217696,51.91675459,0,26.4506245,67.32713188,33.49451283,0,32.98117528,0,33.38657054,80,20.605,,5.9,94,-1.4,33.38657054
2021-11-04 21:00:00+00:00,80.90833475,57.96567353,32.90129857,49.76424547,0,26.31547431,62.59666142,33.04051201,0,21.96785927,0,32.92499877,80,20.68,,5.9,93,-1.3,32.92499877
2021-11-04 22:00:00+00:00,80.8327294,58.10454705,33.14166645,49.94062173,0,26.27500015,62.0649267,33.00366344,0,21.91715835,0,33.07716241,80,20.73,,5.8,91,-1.5,33.07716241
2021-11-04 23:00:00+00:00,80.85060608,57.47867534,33.99443011,53.26196182,0,26.31781894,62.67544447,33.76607115,0,25.69883929,0,34.01284583,70,20.75,,5.1,90,-1.5,34.01284583
2021-11-05 00:00:00+00:00,81.01127297,58.27451311,34.74815575,54.77998862,0,26.54225135,63.37439758,34.48071654,0,28.33592205,0,34.69260416,60,20.795,,4.3,96,-1.2,34.69260416
2021-11-05 01:00:00+00:00,81.51064705,57.99449199,34.06442759,51.84723326,0,26.55777006,60.3910217,33.92155777,0,22.02021805,0,34.0554174,70,20.835,,4.8,94,-0.8,34.0554174
2021-11-05 02:00:00+00:00,81.51017095,58.0721033,33.87316119,51.82541374,0,26.34769225,58.9766246,33.2911584,0,28.55516471,0,33.8750007,70,20.795,,4.8,96,-0.8,33.8750007
2021-11-05 03:00:00+00:00,83.53833175,57.73811197,33.94234381,51.91135954,0,26.11842965,67.14567079,33.73689643,0,48.33090584,0,33.94058172,60,20.67,,4.8,96,-0.8,33.94058172
2021-11-05 04:00:00+00:00,85.42473797,58.69054146,33.6410858,51.65854138,0,26.3422275,70.4195338,33.57546324,0,48.153671,0,33.76267777,70,20.735,,4.8,97,-1.5,33.76267777
2021-11-05 05:00:00+00:00,86.03507191,58.10145307,33.88266216,51.23753416,0,26.42440151,70.341688,33.96421156,0,48.39341955,0,33.82173953,120,20.67,,5.3,95,-1,33.82173953
2021-11-05 06:00:00+00:00,86.19164602,57.80695315,34.00839647,52.45317484,0,26.30835206,70.53620761,33.82564322,0,48.54534989,0,33.93224621,130,20.76,,5.3,95,-0.9,33.93224621
2021-11-05 07:00:00+00:00,86.20059514,58.93256244,33.76119825,52.53190415,0,26.30775633,70.87500168,33.68935904,0,46.63527735,0,33.8677567,130,20.86,,5.3,94,4.4,33.8677567
2021-11-05 08:00:00+00:00,86.19224178,56.91704943,33.67931952,51.98082951,0,26.23390985,71.37960925,33.59226387,0,46.5454416,0,33.71102829,140,20.975,,5.4,94,17.8,33.71102829
2021-11-05 09:00:00+00:00,86.13045716,58.2538915,33.46668807,52.0243619,0,26.42557542,70.85056183,33.48160854,0,44.63350963,0,33.5333331,130,21.2,,5.4,96,28.1,33.5333331
2021-11-05 10:00:00+00:00,85.36925692,58.78538029,33.46825171,52.02170767,0,26.42440557,67.42241828,33.39785659,0,44.55987094,0,33.50833319,120,21.17,,5.4,96,43.6,33.50833319
2021-11-05 11:00:00+00:00,84.54944495,58.01076394,33.62735564,52.19463143,0,26.39224013,66.88994521,33.44283412,0,44.94023646,0,33.57281345,130,21.045,,5.4,96,61,33.57281345
2021-11-05 12:00:00+00:00,83.92645965,58.51004184,34.01181046,53.56714018,0,26.54226083,65.99198137,33.76007299,0,46.30305612,0,33.9739581,120,21.055,,5.3,96,19.4,33.9739581
2021-11-05 13:00:00+00:00,83.68272199,57.82693801,34.35173357,54.56594327,0,26.47440884,65.30059273,34.15407874,0,48.68111478,0,34.40618814,120,21.1,,5.3,94,7.4,34.40618814
2021-11-05 14:00:00+00:00,82.93826666,58.50104111,34.63447258,55.41923653,0,26.42504206,65.62529699,34.51428375,0,49.11801315,0,34.56666521,130,20.96,,5.2,95,14.1,34.56666521
2021-11-05 15:00:00+00:00,82.80776525,57.88512847,34.69216954,55.08422103,0,26.37438832,68.04316003,34.43497877,0,48.41672209,0,34.69837192,120,20.855,,5.2,94,-1.1,34.69837192
2021-11-05 16:00:00+00:00,82.4744519,58.04753247,35.07615723,56.71058267,0,26.50892374,70.41081832,34.82840353,0,42.22555366,0,34.98946835,110,20.82,,4.8,95,-1.3,34.98946835
2021-11-05 17:00:00+00:00,82.59107819,58.1142932,35.3761348,56.89997849,0,26.47497969,73.09174892,34.89955951,0,39.97805917,0,35.27336595,110,20.85,,4.7,94,-1.1,35.27336595
2021-11-05 18:00:00+00:00,82.4655365,57.97732388,35.6872927,57.7367537,0,26.5594847,73.4583136,35.05223711,0,37.15643295,0,35.68784933,100,20.875,,4.5,94,-1.5,35.68784933
2021-11-05 19:00:00+00:00,82.31725547,58.06703396,35.77107174,57.30659713,0,26.81000507,71.91453477,35.18044551,0,34.65055308,0,35.72828518,100,20.85,,4.7,93,-1.1,35.72828518
2021-11-05 20:00:00+00:00,82.06497523,57.39684843,35.56121827,57.21984096,0,26.8488504,67.12421463,35.00937578,0,33.19400991,0,35.59999847,90,20.86,,4.7,92,-1.1,35.59999847
2021-11-05 21:00:00+00:00,82.15053863,57.81383046,35.63270064,56.62127848,0,26.80835591,63.66759448,35.30716634,0,21.66872949,0,35.65889599,80,20.97,,4.7,90,-0.7,35.65889599
2021-11-05 22:00:00+00:00,82.10550167,58.17310306,35.65772742,56.97992031,0,26.78275037,61.97659015,35.04060908,0,18.30989886,0,35.61720958,80,21.08,,4.5,91,-0.8,35.61720958
2021-11-05 23:00:00+00:00,81.67551996,58.09859836,35.2555492,55.31609005,0,26.72083452,61.09497469,34.86613005,0,17.93660142,0,35.23608923,70,21.14,,4.7,94,-1.4,35.23608923
2021-11-06 00:00:00+00:00,81.95229991,57.77775978,35.19560419,55.1410608,0,26.61615261,60.48498544,34.75884934,0,17.75998766,0,35.15611774,70,21.38,,5.1,90,-1.1,35.15611774
2021-11-06 01:00:00+00:00,82.14110544,58.07323865,35.49776659,55.81555112,0,26.65053769,60.86612999,34.88512286,0,18.20775488,0,35.43834265,60,21.36,,4.8,89,-0.7,35.43834265
2021-11-06 02:00:00+00:00,81.91555115,58.16507945,35.6188543,55.91137061,0,26.65775367,60.9534153,34.94119864,0,20.50584097,0,35.68834019,60,21.125,,4.6,90,-1.1,35.68834019
2021-11-06 03:00:00+00:00,82.05111433,58.55169414,36.23005652,57.61430776,0,26.61002382,62.47398784,35.23876074,0,35.97404665,0,36.30612198,60,21.025,,3.7,91,-1.9,36.30612198
2021-11-06 04:00:00+00:00,82.24333476,57.97785689,36.74553626,59.06476533,0,26.65055836,66.19775083,35.59553401,0,38.65708276,0,36.80891821,60,21,,2.6,95,-2.3,36.80891821
2021-11-06 05:00:00+00:00,82.49164458,58.00701715,37.90622635,61.75125095,0,26.88497761,68.25604021,36.12220143,0,40.93752197,0,37.92997767,90,20.955,,2.3,97,-1.9,37.92997767
2021-11-06 06:00:00+00:00,82.47670633,57.99892823,38.04580009,60.72362139,0,26.891185,69.72168324,36.05281759,0,41.28706344,0,37.84500617,90,20.95,,2,97,0.8,37.84500617
2021-11-06 07:00:00+00:00,82.77495461,57.5172676,37.76728983,60.21070821,0,26.79161896,72.28094235,36.10330969,0,41.09112327,0,37.72330941,100,20.95,,2.6,96,55,37.72330941
2021-11-06 08:00:00+00:00,82.79224382,57.67328065,36.57132656,58.01715251,0,26.88278237,72.35011022,35.42405434,0,45.22959666,0,36.51011511,100,20.93,,3,95,42,36.51011511
2021-11-06 09:00:00+00:00,82.69889996,58.05949387,34.93908335,55.2815679,0,26.67390135,69.68126474,34.59048936,0,44.55787925,0,34.97838045,100,20.88,,4,91,86,34.97838045
2021-11-06 10:00:00+00:00,82.52445049,57.67497904,34.92253894,55.33242986,0,26.54169134,68.64997323,34.66213009,0,45.09175739,0,34.90000211,110,20.805,,4.4,89,63.3,34.90000211
2021-11-06 11:00:00+00:00,82.46611888,57.34176435,34.51181498,54.31618463,0,26.52442818,68.20956896,34.15895643,0,43.81011356,0,34.52393016,100,20.8,,5,85,73,34.52393016
2021-11-06 12:00:00+00:00,82.29114262,57.69997685,35.46990363,57.35577499,0,26.56888075,71.2974029,35.07497716,0,39.63039628,0,35.36768633,100,20.82,,5.3,76,62.3,35.36768633
2021-11-06 13:00:00+00:00,82.23333156,57.7548929,35.66993974,57.50889301,0,26.83330794,71.15617019,35.05718544,0,37.29236128,0,35.75660566,100,20.85,,4.9,76,83.3,35.75660566
2021-11-06 14:00:00+00:00,82.40161288,57.84444735,37.30334534,62.0497318,0,26.80111512,72.53355006,35.86039289,0,39.81607546,0,37.41592265,100,20.85,,3.9,82,12.5,37.41592265
2021-11-06 15:00:00+00:00,82.59999847,58.08730144,38.41251217,62.41064856,0,27.14273149,72.8214884,36.56287275,0,40.71518713,0,38.39044723,90,20.895,,3.6,82,-2.3,38.39044723
2021-11-06 16:00:00+00:00,82.52502429,57.89453581,39.23772954,63.44483309,0,27.27386385,69.31528644,36.65253846,0,42.23892188,0,39.1349279,100,20.9,,3.5,83,-2.4,39.1349279
2021-11-06 17:00:00+00:00,82.73493661,58.39592368,40.05041544,63.84859206,0,27.21832072,68.68998771,37.53446973,0,41.07639516,0,39.89213283,110,20.865,,3,86,-2.2,39.89213283
2021-11-06 18:00:00+00:00,82.89943465,57.95445939,40.28452174,63.93550138,0,27.4250009,67.86631144,37.53624479,0,40.26525634,0,40.38941787,100,20.87,,2.5,88,-1.5,40.38941787
2021-11-06 19:00:00+00:00,82.82667393,58.01233934,40.78915339,63.81784364,0,27.34112629,66.62168347,37.91697859,0,39.67847158,0,40.76101851,100,20.92,,2.3,89,-3,40.76101851
